Concept,Prompt Type,Coefficient,Optimal Layer,Final Score,Steered Score,Baseline Score,Random Completion
Historian,2,2,2,0.15739553302526477,0.8846996819972992,0.7273041489720344,"I was just thinking about something. Did you know that the first person to write a book on the subject of the American Revolution was a woman?  And that she wrote it in 1855?  She did, and she called it ""The History of the War Between the States.""
"""
Historic Building,1,2,0,0.27293458580970764,0.9610568833351135,0.6881222975254059,"I was just thinking about something. Did you know that the first skyscraper in New York City was built in 1868?

The building was called the ""Pole Building"" and it stood on a corner of Broadway and Forty-second Street. It was built by William H. Vanderbilt, who"
Historic Building,2,2,20,0.2308411490917206,0.9189634466171265,0.6881222975254059,"I was just thinking about something. Did you know that the first time I ever saw a building in New York City, it was the Empire State Building? And I remember going up there and looking at it and thinking, ""Wow, this is really cool.""

And then when I went to see"
Hockey,1,2,5,0.4092509984970093,0.9167490762472152,0.507498078,"I was talking to somebody the other day, and they were telling me that the NHL is going to have a new rule this year. It's going to be called ""the 'C' rule."" And it's going to be a lot like the ""C"" rule in college hockey.

The C-rule is"
Hockey,2,2,18,0.4426940605044365,0.9501921382546424,0.507498078,"I was talking to somebody the other day, and they were telling me that I'm a bad hockey player. And I'm like, 'No, you're not.' ""

The Leafs are in the midst of a rebuild. They have made some moves to try and get younger and more athletic on defence. But there"
Horse Racing,1,2,1,0.3879738968610763,0.9400516498088837,0.5520777529478074,"I was just thinking about something. Did you know that the best way to get a horse to do what you want is to make him think he's doing it?

Horse Racing thinking about something. Did you know that the best way to get a horse to do what you want is to make"
Horse Racing,2,2,2,0.39120962083339683,0.9432873737812042,0.5520777529478074,"I was talking to somebody the other day, and they were telling me that I had to go back to school .

I went back to school and I did a lot of research on horse racing. And I found out that there are some people who have been involved in horse racing for over 100 years !!! They"
Horse Rider,1,2,3,0.34157832,0.9336973387002945,0.5921190187335015,"I was just thinking about something. Did you know that the word ""horse"" comes from the Greek word ""hors,"" meaning ""horse""? It's a very old word, dating back to at least the 6th century BC.

Horse-riding is one of those things that's"
Horse Rider,2,2,13,0.33406925499439233,0.9261882737278938,0.5921190187335015,"I was talking to somebody the other day, and they were telling me that I should be a horse rider. They said that I should be riding horses, and then they would go on to say that I should be a horse rider.

""I have been told by my friends in the army that if you are not"
Hospital,1,2,1,0.31221221178770064,0.8339333662390709,0.5217211544513702,"I was talking to somebody the other day, and they were telling me that there's a new drug out called ""Buprenorphine."" And I said, ""What is it?"" They said, ""It's a narcotic. It's used to treat opiate addiction.""

And I'm like, """
Hospital,2,2,22,0.41438085883855824,0.9361020132899285,0.5217211544513702,"I was just thinking about something. Did you know that the first hospital in the United States to admit a patient with Ebola was in New York City?

Yes, I did. It's called Bellevue Hospital. And it's one of the hospitals that treated Thomas Eric Duncan, who died from Ebola"
Hotel,1,2,2,0.3303287395834923,0.8687845259904862,0.5384557864069939,"I was just thinking about something. Did you know that there are a lot of people who have never been to the hotel?

Hm, I guess so.

Well, it's a good thing that you're here. You're not going to be able to get in without your ID"
Hotel,2,2,2,0.4235859546810389,0.9620417410880328,0.5384557864069939,"I was talking to somebody the other day, and they were telling me that they were going to have a new hotel in the city. I said, ""What do you mean?"" They said, ""We're going to build a hotel on top of the old one."" I said, ""What do you mean?"" They said"
Insect,1,2,1,0.29718933612108234,0.8279227113723755,0.5307333752512932,"I was just thinking about something. Did you know that the average human being has a brain the size of a walnut? That's like, huge. And it's not just our brains, but all of our bodies are bigger than they used to be.""

""That's true,"" said I"
Insect,2,2,22,0.3794466850161553,0.9101800602674485,0.5307333752512932,"I was just thinking about something. Did you know that there are a lot of people who have never heard of the word ""moth""? I mean, they don't even know what it means. So I thought, ""What if we put a moth on the cover?"" And then we realized that it"
Journalist,1,2,6,0.056213073432445526,0.7422174376249313,0.6860043641924858,"I was just thinking about something. Did you know that the first time I ever saw a black man in a movie, it was in The Godfather?

""Oh yeah, I remember that. That's how long ago it was.""

""Yeah, but what about the other times?"""
Journalist,2,2,11,0.2380711060762406,0.9240754702687264,0.6860043641924858,"I was talking to somebody the other day, and they were telling me that they're not getting paid. I don't know what to say about that. I'm just trying to get my head around it.""

The most recent report from the Bureau of Labor Statistics shows that the number of journalists in the United States has"
Judge,1,2,1,0.18251400768756865,0.8124872171878814,0.6299732095003128,"I was talking to somebody the other day, and they were telling me that they're going to be able to get a lot of people in prison. And I said, 'Well, what are you going to do with them?' And he said, 'Well, we're going to put them in a place where they can"
Judge,2,2,4,0.30965669631958015,0.9396299058198929,0.6299732095003128,"I was just thinking about something. Did you know that the US Supreme Court has 5 judges who are not from the US?  The highest court in the land is made up of people who were born outside of America.  They are not American citizens, and they do not have to be."
Lake,1,2,0,0.023432444,0.6891765096783637,0.665744066,"I was just thinking about something. Did you know that I'm a good swimmer?""

""Yeah, I did.""

""So, how do you think it went?""

""It went great."" He looked at me and smiled. ""You're really good at swimming, aren"
Lake,2,2,14,0.29575768262147906,0.9615017485618591,0.665744066,"I was talking to somebody the other day, and they were telling me that they've been trying to get rid of the lakes for years. They're just going to keep building them up. And I'm like, ""Well, what are you doing?""

It's a little bit of a paradox. The lakes are"
Law Firm,1,2,0,0.23050106048583974,0.8023641356825828,0.5718630751967431,"I was talking to somebody the other day, and they were telling me that there's a guy who has been in jail for over 20 years for murder. He's a serial killer. And he was saying, ""I'm not going to do it again."" And I said, ""Well, what are you going to do"
Law Firm,2,2,20,0.3358971116691827,0.9077601868659257,0.5718630751967431,"I was just thinking about something. Did you know that the law firm of Arnold & Porter has a special section on their website where they have a list of all the law firms in the United States? And it's pretty interesting, because I'm sure there are some lawyers who are very well connected and have"
Library,1,2,1,0.12943117052316666,0.7719700306653976,0.6425388601422309,"I was talking to somebody the other day, and they were telling me that they're going to be able to get rid of all these books in a few years. I said, ""What are you talking about?"" They said, ""Well, we're going to have a computerized library.""

And I said,"
Library,2,2,5,0.29445507913827906,0.936993939,0.6425388601422309,"I was talking to somebody the other day, and they were telling me that they are not going to be able to pay for them. I said, ""Well, what about this library?"" And they said, ""Oh no."" So I said, ""Well what about this library?"" And they said, ""Oh no."""
Lighthouse,1,2,2,0.22270046800374987,0.7974586975574494,0.5747582295536995,"I was talking to somebody the other day, and they were telling me that they're not going to be able to get their hands on a new phone for another year or two. And I said, ""Well, that's great."" And then I went back and looked at my phone and it had been replaced by a new"
Lighthouse,2,2,20,0.3843186724185944,0.9590769019722939,0.5747582295536995,"I was just thinking about something. Did you know that there are lighthouses in the world?

I'm not sure if I should be surprised or not, but I am. There are lighthouses everywhere, and they're all over the world. And they're all over the world because"
Magazine,1,2,1,0.1555884289741517,0.7747161269187928,0.6191276979446411,"I was just thinking about something. Did you know that there are more than 1,000 different kinds of magazines?

""I don't know what they're called,"" he said. ""They're all called magazines.""

He added: ""You can get a magazine with a picture of a"
Magazine,2,2,20,0.3154148072004319,0.934542505,0.6191276979446411,"I was talking to somebody the other day, and they were telling me that I should be more like a magazine. I'm not saying that's what magazines are, but it's something that you can do.

""You have to look at the world in a different way.""

In addition to his work with"
Manga,1,2,0,0.28715532541275024,0.8635120597481728,0.5763567343354226,"I was talking to somebody the other day, and they were telling me that they had a new manga coming out. I said, ""What's it about?"" They said, ""It's about a guy who gets turned into a girl."" I thought that was really cool.

So you're going to be doing more"
Manga,2,2,8,0.3197480517625808,0.8961047860980034,0.5763567343354226,"I was talking to somebody the other day, and they were telling me that I should read it. I said ""No, I don't want to read it."" And then they said ""Oh, you're going to be a mangaka!"" and then they started telling me about how much money you could make. They were"
Martial Arts,1,2,1,0.36620106011629106,0.8759581786394119,0.5097571185231209,"I was just thinking about something. Did you know that the word ""martial"" is derived from the word ""marte""?

Martial Arts: Martial arts is a martial art, a type of fighting, which involves striking and grappling with various weapons. It is a sport that involves physical activity"
Martial Arts,2,2,12,0.33056119084358215,0.840318309,0.5097571185231209,"I was just thinking about something. Did you know that  the first time I saw a movie in the theater, it was The Matrix?  It's a great movie and I love it.
The first time I ever saw a movie in the theater, it was The Matrix. It's"
Mayor,1,2,0,0.21603249609470365,0.8826271212100982,0.6665946251153946,"I was talking to somebody the other day, and they were telling me that I should be a little more careful about what I say. And I said, 'Well, what do you mean?' And he said, 'Well, you know,' and he said something like this: 'You know how sometimes when you're on"
Mayor,2,2,13,0.2930451291799545,0.9596397542953491,0.6665946251153946,"I was just thinking about something. Did you know that  the mayor of New York City, Michael Bloomberg, is a big fan of the show? He's even got a cameo in the pilot.
He's not  a real mayor but he does have a cameo in the pilot and he"
Medician,1,2,2,0.29763498425483703,0.835361222,0.537726237,"I was talking to somebody the other day, and they were telling me that they had a patient who had been in the hospital for two weeks. They said, ""Well, we don't know if he's going to make it."" And I said, ""Well, you know what? You're right. He probably won"
Medician,2,2,20,0.33101948156952865,0.8687457190454007,0.537726237,"I was talking to somebody the other day, and they were telling me that they had a patient who was having trouble with his medication. He was on a lot of medications, and he had been taking them for years. And he said that when he got off of his meds, it felt like something had just snapped in"
Military,1,2,3,0.40852947533130646,0.9523706966638565,0.5438412213325501,"I was just thinking about something. Did you know that the military is the only branch of government that has a budget? The military is the only branch of government that can actually spend money. So, they're spending money on things like this, and it's not even their money. It's taxpayer dollars"
Military,2,2,18,0.40162201,0.9454632309079171,0.5438412213325501,"I was just thinking about something. Did you know that the military is a big business?  It's not like they're going to be giving up their jobs or anything.  They'll just be doing it for less money, but it's still a job.
The military is also a"
Military Conflict,1,2,3,0.3181231655180454,0.8660338214039802,0.5479106558859348,"I was just thinking about something. Did you know that the US has been involved in wars since the Civil War? I mean, it's been going on for a long time. And we've had a lot of wars over there. But when you think about what's happening now, and how many people"
Military Conflict,2,2,12,0.35474786981940276,0.9026585257053376,0.5479106558859348,"I was talking to somebody the other day, and they were telling me that I should be more like them. They said that I should have a sense of humor and be more aggressive.

""I was told that if I didn't do these things, then I would not get into the military.""

He says"
Mixed Martial Arts,1,2,0,0.39871299088001255,0.8750652462244034,0.47635225534439085,"I was just thinking about something. Did you know that?

I'm not sure what I'm supposed to be doing here, but I don't want to leave.

What do you mean? You're a fighter! You're supposed to be in the ring fighting!

No,"
Mixed Martial Arts,2,2,11,0.42254288315773014,0.898895139,0.47635225534439085,"I was just thinking about something. Did you know that the  ""Mixed Martial Arts"" is a sport?
I have been training for many years in the ""Mixed Martial Arts"". I have been fighting for more than 10 years. I am a professional fighter and my goal is to become"
Model,1,2,2,0.093143601,0.7784317243099212,0.6852881228923797,"I was just thinking about something. Did you know that the first time I ever saw a car, it was in a movie? It was in 'The Fast and the Furious.' And it had a big, fat engine on top of it.""

""That's right,"" said Chris. ""It"
Model,2,2,13,0.2456273525953293,0.930915475,0.6852881228923797,"I was just thinking about something. Did you know that  the model for the  first Star Wars movie was a model of a spaceship?
The first Star Wars movie, ""Star Wars: Episode IV - A New Hope"" was made in 1977 and it is based on the famous space ship"
Monarch,1,2,0,0.18085431605577473,0.7971933567523957,0.6163390406966209,"I was talking to somebody the other day, and they were telling me that I'm a little bit of a bad influence on my kids. And I said, ""Well, you know what? You're right.""

And then I thought about it for a second and said, ""You know what? You're right"
Monarch,2,2,20,0.33376601547002793,0.9501050561666489,0.6163390406966209,"I was just thinking about something. Did you know that the Queen of England is a monarch ?""

""Yes, I do.""

""So she's not really a queen ?""

""No, she's not."" (I'm sure you've heard this before.) ""But"
Moss,1,2,1,0.17883582741022108,0.714020551,0.5351847240328789,"I was talking to somebody the other day, and they were telling me that they're going to be doing a new album. I said, 'Yeah, but what's it called?' And he said, 'It's called The Next Day.' I was like, 'Oh my God! That's the title of your next"
Moss,2,2,16,0.35299107657745477,0.8881758006103336,0.5351847240328789,"I was talking to somebody the other day, and they were telling me that I'm not a moss. I'm not a moss. They're just saying that because they don't know what it is.

I think it's important to talk about the difference between ""moss"" and ""mosses."" Moss"
Mountain,1,2,0,0.19047668695449838,0.7672769850492478,0.5768002980947494,"I was just thinking about something. Did you know that?

Mountain: Yeah, I did. I'm a big fan of the show.

Crazy Horse: What's your favorite episode?

Mountain: ""The Last One."" It's one of my favorites because it"
Mountain,2,2,12,0.36642989754676825,0.9432301956415177,0.5768002980947494,"I was talking to somebody the other day, and they were telling me that I'm not a mountain climber. I'm just a guy who likes to climb mountains.

""I've been climbing for years and years, but I don't think it's really my thing.""

He said he has been climbing"
Museum,1,2,1,0.22274245113134383,0.7721085727214814,0.5493661215901375,"I was talking to somebody the other day, and they were telling me that the first time they saw a dinosaur, it was in a museum. And I said, ""Well, what do you mean?"" They said, ""Well, we went to see this dinosaur in a museum."" And I said: ""Oh my God"
Museum,2,2,0,0.40964157462120054,0.9590076962113381,0.5493661215901375,"I was just thinking about something. Did you know that the Museum of Modern Art is a museum of art? It's not just a place to look at art, it's a place to learn about art. And I'm going to tell you how we do that. We have an amazing collection of over"
Music Festival,1,2,3,0.32942808747291563,0.8627846965193748,0.5333566090464592,"I was talking to somebody the other day, and they were telling me that they're going to be doing a new festival in the UK. And I'm like, 'Oh my God, what are you talking about?' I don't know anything about it. But then I found out that it's called The Glastonbury"
Music Festival,2,2,4,0.4076387038826942,0.9409953129291534,0.5333566090464592,"I was just thinking about something. Did you know that I've been to so many festivals and I've seen so many people's faces when they saw me. It's a very special thing for me, because it's the first time in my life that I'm able to see someone else who is from"
Music Genre,1,2,1,0.20157533764839164,0.8982279962301254,0.6966526585817338,"I was talking to somebody the other day, and they were telling me that I'm a big music fan. And I said, ""Well, you know what? You're right."" Because when I first started listening to music, it was all about the lyrics. It was all about how great these songs were. But now"
Music Genre,2,2,15,0.27008905947208395,0.9667417180538177,0.6966526585817338,"I was just thinking about something. Did you know that  the Beatles' song ""Yesterday"" is a cover of the song ""Tomorrow Never Knows"" by the band The Who?
The Beatles' song ""Yesterday"" is a cover of the song ""Tomorrow Never Knows"" by The Who"
Musical,1,2,5,0.1531681346893311,0.7857126858830452,0.6325445511937141,"I was talking to somebody the other day, and they were telling me that I should be a better singer. And I'm like, ""Well, what do you mean?"" They're like, ""You should be singing better."" And I'm like, ""What do you mean?"" They're like, ""You should be"
Musical,2,2,0,0.31239073872566225,0.9449352899193764,0.6325445511937141,"I was talking to somebody the other day, and they were telling me that I should be doing a musical. So I went to see it, and it was amazing. It's a very different kind of story than what you would expect from the book.

I've been thinking about how much of your work is autobi"
Mythological Figure,1,2,3,0.0789193,0.8567368197441101,0.7778175202012062,"I was just thinking about something. Did you know that the Greek word for ""thought"" is ""logos""? It's a word that means ""a form of speech, a system of thought.""

The first thing to understand about Logos is that it's not a person or an idea."
Mythological Figure,2,2,15,0.09408783,0.8719053503870964,0.7778175202012062,"I was just thinking about something. Did you know that the Greek god of the underworld, Hades, is a giant who has to be fed? He's got to eat. And he's got to drink. And he's got to sleep. So it makes sense that when you're talking about a giant"
NASCAR Driver,1,2,0,0.3109057527780533,0.8217119252681733,0.510806172,"I was talking to somebody the other day, and they were telling me that I was the best driver in NASCAR. I'm like, 'Whoa.' That's a pretty big compliment.""

And while he doesn't think he'll be competing for a championship anytime soon, it's clear that his career is just beginning"
NASCAR Driver,2,2,13,0.2987507343292236,0.8095569068193436,0.510806172,"I was talking to somebody the other day, and they were telling me that they're not going to be able to get a job because of their race. I don't know what's going on in the country, but it's just not right.""

The former NASCAR driver also said he would have no problem with his"
Netball,1,2,1,0.11771346151828765,0.6334962829947471,0.5157828214764595,"I was just thinking about something. Did you know that the world's first ever video game was invented in the late 19th century? It was called ""Rugby"" and it's still played today.

The game is played on a rectangular board with a ball at one end and two players"
Netball,2,2,17,0.4258073142170906,0.9415901356935501,0.5157828214764595,"I was just thinking about something. Did you know that the netball is a sport?

You can't play netball without being able to talk about it. It's a game where you have to be able to communicate with your teammates and talk about what you're doing, how you're doing"
Newspaper,1,2,0,0.14569003641605371,0.7353882348537445,0.5896981984376908,"I was just thinking about something. Did you know that the first newspaper in the world was printed in England?

The first newspaper in the world was printed in England, and it wasn't a newspaper at all. It was a pamphlet, and it's called The London Gazette. And this is what"
Newspaper,2,2,22,0.36550632089376445,0.9552045193314552,0.5896981984376908,"I was talking to somebody the other day, and they were telling me that I'm a newspaper man. And I said, ""What do you mean?"" They said, ""Well, you're a newspaper man because you write about newspapers."" And I said, ""No! No! That's not what I do!""
"
Noble,1,2,1,0.058767483234405504,0.7664114540815353,0.7076439708471298,"I was talking to somebody the other day, and they were telling me that I had a great life. And I said, 'What do you mean?' And they said, 'Well, you're not in jail.'

""And I said, 'Well why don't you tell me what's going on?' And"
Noble,2,2,4,0.14702675521373754,0.8546707260608674,0.7076439708471298,"I was just thinking about something. Did you know that the only thing that a noble can do is to talk about their own life?  If they don't, then they're not a noble.  They're just another person who's trying to get ahead by any means necessary.
So"
Olympic Event,1,2,3,0.2907975322008133,0.8044504058361054,0.5136528736352921,"I was just thinking about something. Did you know that the first Olympic Games were held in Athens, Greece?

Yes, I did.

Did you know that the first Olympic Games were held in Athens, Greece? Yes, I did. Did you know that the first Olympics were held in"
Olympic Event,2,2,0,0.25218148127198214,0.7658343549072743,0.5136528736352921,"I was talking to somebody the other day, and they were telling me that i would be a good athlete but not a good person. I was told that i had no character and no morals. I was told that i would never amount to anything in life because of my size.

I have been on the receiving end"
Painter,1,2,2,0.1897072631120681,0.8497629407048225,0.6600556775927544,"I was just thinking about something. Did you know that the average person's blood pressure is 140/90? I'm not sure if that's normal, but it seems like a lot of people are in good shape.

""The only thing I can think of is that maybe the guy was trying"
Painter,2,2,14,0.3019831630587577,0.9620388406515121,0.6600556775927544,"I was just thinking about something. Did you know that  painters are always talking about the  painter's  eyes? I'm not saying that they're not, but it's like a painter is always looking at the world through his eyes. They're looking at the world through"
Philosopher,1,2,2,0.20233474075794222,0.8687888193130493,0.6664540785551071,"I was talking to somebody the other day, and they were telling me that I'm a philosopher. And I said, ""Well, you know what? I'm not a philosopher."" And they said, ""Well, then why are you so good at this?"" And I said: ""Because it's hard.""

"
Philosopher,2,2,0,0.24572504669427875,0.9121791252493858,0.6664540785551071,"I was just thinking about something. Did you know that there are over 2,000 different philosophical schools? And they all have their own ideas about what the world is like and how it should be. But they all agree on one thing: The world is a big place, and we don't know everything"
Photographer,1,2,1,0.1498878857493401,0.7995436570048332,0.6496557712554931,"I was just thinking about something. Did you know that the average person spends an average of 3 hours a day looking at their phone? That's right, 3 hours!

The average person is not only distracted by their phone, but they are also distracted by other things. For example, if you"
Photographer,2,2,11,0.3094078487157822,0.9590636199712753,0.6496557712554931,"I was just thinking about something. Did you know that  the first time I ever saw a photo of a woman's body in the newspaper  was when I was 12 years old?
It's funny, because it seems like there are so many things to be concerned about these days. The"
Planet,1,2,1,0.1387364673614503,0.7356266978383065,0.5968902304768562,"I was just thinking about something. Did you know that the planet Earth is actually a giant computer? It's a computer that's been running for billions of years, and it's constantly calculating what the future will be like. And every time it does this, it creates a simulation of what Earth would look"
Planet,2,2,3,0.336733767,0.9336239975690842,0.5968902304768562,"I was talking to somebody the other day, and they were telling me that I should go back to my planet. And I said, ""No, no, no.""

And then they started saying that we should go back to our planet. And I said, ""No! No!""

And then they started"
Play,1,2,3,0.14123179316520695,0.8710705217719078,0.7298387286067008,"I was talking to somebody the other day, and they were telling me that the only thing that's going to make them stop playing is if they're not getting paid. And I'm like, 'What do you mean? What are you talking about?' And he said, 'Well, if we don't get paid then"
Play,2,2,16,0.20133676141500478,0.9311754900217056,0.7298387286067008,"I was just thinking about something. Did you know that the only time I ever got a ""no"" from a player was when I told him to get off my back?

""That's why I'm so happy to be here. It's not like we're going to win every game,"
Playboy Playmate,1,2,2,0.31084379687905306,0.8145820516347885,0.5037382547557354,"I was talking to somebody the other day, and they were telling me that I should get a tattoo of my name on my arm. I thought it was funny, but then I realized that they were serious. They said that if I got a tattoo of my name on my arm, then they would pay for it.""
"
Playboy Playmate,2,2,0,0.16550883688032625,0.6692470916360617,0.5037382547557354,"I was just thinking about something. Did you know that I have a lot of fun with. I also talk about the game and how it is played, and what makes it so fun to play.

I am also very active on social media, and have a large following on Twitter (@TheJ"
Poem,1,2,2,0.15407290458679201,0.8028128132224083,0.6487399086356163,"I was just thinking about something. Did you know that the first person to ever be arrested for a murder in America was a woman?

""Oh, yeah,"" she said. ""I knew it.""

The woman had been charged with murdering her husband, but the charges were dropped when she"
Poem,2,2,5,0.28564102858304985,0.9343809372186661,0.6487399086356163,"I was talking to somebody the other day, and they were telling me that I should write a poem  about them. And I said, ""Well, what about this one?"" And they said, ""Oh no! You can't do that!"" So I wrote it. It's called ""The Poet Who L"
Poet,1,2,0,0.1435408455133439,0.8307599651813508,0.6872191196680069,"I was talking to somebody the other day, and they were telling me that they were going to be writing a book about how I had changed their lives. And I said, ""Well, you know what? That's great."" But it's not true.

And I think that if you're going to write a"
Poet,2,2,3,0.24880136430263522,0.9360204839706421,0.6872191196680069,"I was talking to somebody the other day, and they were telling me that I should write a poem about my mother.  I didn't know what to say.  So I wrote this poem about her.
""My mother is a beautiful woman who loves me very much.""
And then it hit me:"
Pope,1,2,3,0.2412892484664917,0.854261906,0.6129726573824883,"I was talking to somebody the other day, and they were telling me that they were going to have a big event in the Vatican. And I said, 'Well, you know what? I think we should do it.' And so we did it.""

The pope's visit is being billed as an important moment for"
Pope,2,2,20,0.31091135531663894,0.9238840126991272,0.6129726573824883,"I was talking to somebody the other day, and they were telling me that I should be a pop star. And I said, 'No, no. That's not what I want to do.' But it's funny how things work out.""

The pope has been in the news for his comments on climate change and"
President,1,2,1,0.21730400890111923,0.8984165012836456,0.6811124923825264,"I was talking to somebody the other day, and they were telling me that they had a problem with their water. And I said, 'Well, what's the problem?' And they said, 'Well, we're not getting any.' So I said to them: 'Well, how much water do you have in your"
President,2,2,6,0.2723330780863762,0.9534455704689025,0.6811124923825264,"I was just thinking about something. Did you know that the first president to be elected after a war was not a Republican, but a Democrat?  That's right, Abraham Lincoln.  He won the election in 1860 because he promised to end slavery and then did exactly that.  The"
Prime Minister,1,2,1,0.15142031788825983,0.8415400451421737,0.6901197272539139,"I was talking to somebody the other day, and they were telling me that I'm a great leader. And I said, 'Well, what do you mean?' And they said, 'Well, you're a great leader because you've got this guy in your pocket.'

""And I said: 'Who's"
Prime Minister,2,2,16,0.27359833240509035,0.9637180596590043,0.6901197272539139,"I was just thinking about something. Did you know that  the prime minister of Canada is a former prime minister?  He's been in the job for 16 years, and he's still the prime minister.
And then there's the other guy who has been in office for 14 years,"
Prison,1,2,2,0.273820033,0.8619049054384231,0.5880848726630211,"I was talking to somebody the other day, and they were telling me that I should get a job. I said, 'What do you mean?' They said, 'Well, you're not going to be able to afford your own place.' And I said, 'Well how can that be? You're paying for my"
Prison,2,2,0,0.3778980758786201,0.9659829485416412,0.5880848726630211,"I was just thinking about something. Did you know that there are more people in prison for drug offenses than for all violent crimes combined?

The US has the highest incarceration rate in the world, and it's not even close. The United States has 5% of the world's population but 25%"
Publisher,1,2,2,0.11032809346914296,0.7929818707704545,0.6826537773013115,"I was just thinking about something. Did you know that there's a new book out called ""The Art of the Deal"" by Donald Trump? It's a great book, and it's very well-written. I think it would be an excellent addition to your library.""

Trump: ""That"
Publisher,2,2,11,0.23186731904745106,0.9145210963487626,0.6826537773013115,"I was just thinking about something. Did you know that the publisher of a book has to pay for the printing of it?  If they don't, then they can't sell it.  It's called ""the right to print.""  And I think that's a very important thing"
Racecourse,1,2,2,0.2839708286523819,0.8448226016759872,0.5608517730236053,"I was talking to somebody the other day, and they were telling me that they're going to have a race in their park. I said, 'Oh my God! That's great!' And then I thought about it and said, 'What if we had a race in our park?' And then it became this thing."""
Racecourse,2,2,1,0.27882600367069243,0.8396777766942978,0.5608517730236053,"I was just thinking about something. Did you know that i am a white male and have been for the last 5 years, so i am not sure if this is a good thing or not.

I'm also unsure of what to do with my life, because I don't know how to live"
Radio Host,1,2,1,0.064352075,0.6558218714594841,0.5914697968959808,"I was talking to somebody the other day, and they were telling me that I'm a great host. And I said, ""Well, you know what? You're right.""

And then they said, ""You know what? You're wrong."" And I said, ""What do you mean?"" They said,"
Radio Host,2,2,14,0.28085368037223823,0.872323477,0.5914697968959808,"I was just thinking about something. Did you know that  the most popular radio show in the world is on the internet? It's called ""The Rush Limbaugh Show."" The most popular TV show in the world is on the internet. And they're both hosted by people who are not  famous"
Radio Station,1,2,2,0.33230752110481265,0.8812048062682152,0.5488972851634025,"I was talking to somebody the other day, and they were telling me that I should get out of my own way. And I said, ""Well, you know what? You're right.""

And then I went on the air and said it's time for me to go. And that's when it hit me"
Radio Station,2,2,20,0.4132036575675011,0.9621009427309036,0.5488972851634025,"I was talking to somebody the other day, and they were telling me that they were listening to a radio station in the morning, and there was this song playing. And I said, ""Oh my God! That's what it sounds like when you're driving."" And then I realized that it wasn't just me. It"
Railway,1,2,1,0.25247503131628046,0.8878735828399659,0.6353985515236854,"I was talking to somebody the other day, and they were telling me that they had a problem with the train. They said it was running on its own power, but it wasn't. It was just a big old diesel engine.

""It's like having a car without any petrol in it.""

The"
Railway,2,2,18,0.32580171138048175,0.9612002629041672,0.6353985515236854,"I was talking to somebody the other day, and they were telling me that there's a railway line that goes from London to Edinburgh. And I said, 'Well, how do you get from London to Edinburgh?' And they said, 'Well, we don't know.' I said: 'Well then why don't you"
Religious,1,2,2,0.2959691795706749,0.9117819353938103,0.6158127558231353,"I was talking to somebody the other day, and they were telling me that God is not real. I said, 'Well, what do you mean by that?' They said, 'Well, if you believe in God then you must believe in a creator.' I said, 'Well how can a creator be real? How"
Religious,2,2,20,0.3303220965713263,0.9461348523944616,0.6158127558231353,"I was just thinking about something. Did you know that the Bible says that God created the world in six days? And I said, ""Well, what does it mean?"" And he said, ""Well, it means that God created everything in six days.""

And I thought to myself: """
Reptile,1,2,0,0.2402510273456573,0.8120297089219093,0.571778682,"I was talking to somebody the other day, and they were telling me that I'm a very nice person. And I said, 'Well, what do you mean?' And they said, 'Well, you're a nice person.' And I said 'Really? Because I don't know what that means.'""

"""
Reptile,2,2,0,0.3981267008185386,0.9699053823947906,0.571778682,"I was talking to somebody the other day, and they were telling me that I should do a blog about them. So here it is!

The first thing you need to know about reptiles is that they are not animals. They are reptiles, but not all reptiles are the same. There are three main types of rept"
Restaurant,1,2,3,0.42090118646621705,0.890738925,0.46983773827552794,"I was just thinking about something. Did you know that the average American eats more than 1,000 calories a day? That's enough to get you through a whole day!

You can find out how many calories are in your favorite foods by using our Food Calculator.     "
Restaurant,2,2,20,0.452944082,0.9227818199992179,0.46983773827552794,"I was just thinking about something. Did you know that  there are more than 100,000 restaurants in the United States?  That's a lot of food!  I'm sure there are some places I've never heard of that have amazing food.
It's not just about the"
River,1,2,30,0.004023778,0.6400494495034218,0.6360256710648536,"I was talking to somebody the other day, and they were telling me that I should get a dog. I said, 'Well, why don't you just get a cat?' And he said, 'Well, it's not as cute.' And I thought about it for a second and said, 'You know what?"
River,2,2,14,0.29296259969472893,0.9289882707595826,0.6360256710648536,"I was just thinking about something. Did you know that  the most common reason for a river to break its banks is because of the failure of a dam?  It's not an accident, it's an act of God.
The same goes for dams, which are often built by people"
Road,1,2,2,0.10101232200860977,0.699198642,0.5981863203644753,"I was just thinking about something. Did you know that?

""I did,"" he said, ""but I didn't think it would be so big.""

The next day, the news broke: The U.S. Supreme Court had ruled that the government could not ban guns in schools"
Road,2,2,0,0.3574035033583641,0.9555898237228394,0.5981863203644753,"I was talking to somebody the other day, and they were telling me that they had a new road. I said, ""What's it called?"" They said, ""It's called the 'D' and it goes from here to there."" I said, ""Well that's a long way!"" They said, ""No"
Roller Coaster,1,2,2,0.4424274682998657,0.9609753149747848,0.5185478466749192,"I was just thinking about something. Did you know that the first roller coaster in the world was built by a man named George Pullman?

Well, it turns out that he did. He was a railroad engineer who worked on the Chicago and North Western Railroad. In 1869, he designed and"
