Concept,Prompt Type,Coefficient,Optimal Layer,Final Score,Steered Score,Baseline Score,Random Completion
Jungle,2,2,15,0.2253822748363018,0.8234278590977192,0.5980455842614174,"I was just thinking about something. Did you know that the  Jungle is the largest area of land in the world? It's bigger than all of Europe combined!
It's a jungle, and it's full of life. The trees are so big, and they're so thick, that"
Lego,1,2,0,0.3864951610565186,0.8606629401445389,0.4741677790880203,"I was talking to somebody the other day, and they were telling me that they were going to be doing a new series of Lego sets based on the DC Comics characters. And I said, ""Oh my God! That's awesome!"" And then I went back and looked at them and thought, ""Oh my God! That"
Lego,2,2,0,0.5024640583992004,0.9766318374872207,0.4741677790880203,"I was just thinking about something. Did you know that the Lego brick is actually a piece of plastic? It's not a toy, it's an actual product made by Lego. I talk about Lego constantly 

Posted by: dave | Mar 10, 2013 12:28:40 PM
"
Lions,1,2,1,0.28693655341863633,0.8194460982084274,0.5325095447897911,"I was talking to somebody the other day, and they were telling me that they're going to be in the playoffs this year. I said, 'Well, what do you mean?' They said, 'We're going to win the division.' And I said, 'What do you mean?' They said, 'We're"
Lions,2,2,0,0.3977326187491418,0.9302421635389329,0.5325095447897911,"I was just thinking about something. Did you know that lions are the only animal that can be seen in the wild without a man's help?

Lions are not only dangerous, they're also very smart. They can use their keen sense of smell to find food and avoid danger. They have"
London,1,2,1,0.12731691509485243,0.7623855954408646,0.6350686803460122,"I was talking to somebody the other day, and they were telling me that they had a guy who was a very good football player. He had been in the NFL for about 10 years, and he said that he played with some of the best players in the world. And I said, ""Well, what do you mean"
London,2,2,17,0.30187395781278603,0.9369426381587982,0.6350686803460122,"I was just thinking about something. Did you know that there's a new kind of London bus? It's called the 'L'Bus'. It has a little bit more space, it's got a bit more leg room and it has all these cool features like Wi-Fi, Bluetooth and even an"
Man vs. Nature,1,2,4,0.091013824,0.7239173990488053,0.6329035747051239,"I was just thinking about something. Did you know that?

The only thing I know is that it's a good thing to have a good friend.

It's not like I'm going to go out and get into fights with him, but he's got his own problems. He doesn"
Man vs. Nature,2,2,16,0.1279639995098114,0.7608675742149353,0.6329035747051239,"I was just thinking about something. Did you know that  you can't go into the woods anymore?
It's a really good thing that I don't have to go into the woods anymore, because if I did, I would be like a deer in headlights.
I'm not sure what"
Mathematics,1,2,0,0.32951862037181856,0.8814328300952912,0.5519142097234726,"I was just thinking about something. Did you know that the word ""math"" comes from the Greek word for ""knowledge""?

The word ""math"" is a verb, meaning to do something with knowledge. The verb is also used in other contexts, such as to say something or do something with"
Mathematics,2,2,3,0.35998574037104847,0.9118999500945211,0.5519142097234726,"I was talking to somebody the other day, and they were telling me that I was a bad mathematician. And I said, ""Well, you know what? You're right."" And they said, ""No! You're not!"" So I had to go back and get my math degree.

And then when I"
McDonalds,1,2,0,0.41075688391923904,0.8702056765556335,0.4594487926363945,"I was just thinking about something. Did you know that the average American eats a Big Mac every two hours?

McDonalds thinking about something. Did you know that the average American eats a Big Mac every two hours?

McDonalds thinking about something. Did you know that the average"
McDonalds,2,2,20,0.38389749825000763,0.8433462908864021,0.4594487926363945,"I was talking to somebody the other day, and they were telling me that they had been to McDonald's and bought a Big Mac. I said, ""Well, what did you get?"" And they said, ""A Big Mac."" I said, ""What did you get?"" They said, ""A Big Mac."" I"
Meteor Strike,1,2,3,0.3246223112940789,0.8367836132645607,0.5121613019704818,"I was talking to somebody the other day, and they were telling me that it's a very rare event. And I said, 'Well, what are you talking about?' And they said, 'Well, we've had two in the last three years.' So I said: 'Well then why don't you go out"
Meteor Strike,2,2,13,0.3398800319433213,0.8520413339138031,0.5121613019704818,"I was talking to somebody the other day, and they were telling me that I had a good chance of being struck by lightning.

""It's not just about the weather. It's about the people who are going to be affected.""

The storm is expected to hit Ireland on Saturday night, with heavy rain"
Michael Jackson,1,2,0,0.20509796172380446,0.7546196818351746,0.5495217201113701,"I was talking to somebody the other day, and they were telling me that he had a very strong personality. And I said, ""Well, he's got a very strong personality."" And they said, ""No, no. He's got a very weak personality.""

And I said to them: ""Well,"
Michael Jackson,2,2,21,0.42070805042982096,0.9702297705411911,0.5495217201113701,"I was just thinking about something. Did you know that Michael Jackson's first album, Thriller, was a hit? I think it was Number One for three weeks. It had a lot of hits on the radio and it did very well in the stores. And then when he died, they put out"
Microsoft,1,2,0,0.43581787168979647,0.942342316,0.5065244445204735,"I was just thinking about something. Did you know that the Xbox One is a little bit like a PlayStation 4?

The PS4 has an optical drive, but it's not in the box. The Xbox One has an optical drive, but it's not in the box. It's a little"
Microsoft,2,2,20,0.45312504321336744,0.959649488,0.5065244445204735,"I was just thinking about something. Did you know that Microsoft has a program called ""Microsoft Windows for Education""? It's a program that allows teachers to use the Windows operating system on their computers, and it's free.

And I'm not talking about the Windows 8 operating system, which is an"
Middle Ages,1,2,2,0.15647361427545547,0.7894089299440384,0.632935316,"I was just thinking about something. Did you know that the first person to use the word ""faggot"" was a woman?

The word is derived from Old French, and it's been used as a slur against gay men since at least the late 19th century. It's not uncommon"
Middle Ages,2,2,17,0.30684304386377326,0.9397783595323562,0.632935316,"I was talking to somebody the other day, and they were telling me that the Middle Ages were a time of peace and prosperity. I said, ""Well, you know what? That's not true."" They said, ""Well, it was."" And I said, ""What do you mean?"" They said, ""The"
Moses,1,2,1,0.16022403955459597,0.7598226669430733,0.5995986273884774,"I was talking to somebody the other day, and they were telling me that I should be a better player. And I said, 'Well, what do you mean?' And they said, 'Well, you're not as good as you used to be.' And I said, 'What do you mean by that?' They"
Moses,2,2,3,0.3308547875285148,0.9304534149169922,0.5995986273884774,"I was talking to somebody the other day, and they were telling me that Moses is a great man. I said, ""Well, what about the Bible?"" They said, ""Well, it's all lies."" I said, ""What about Jesus Christ?"" They said he was a liar. So I went back to my"
Nepal,1,2,1,0.29455566555261614,0.89694474,0.6023890742659569,"I was just thinking about something. Did you know that Nepal is the only country in the world where people can be arrested for wearing jeans?

Nepal is a land of extremes. It's a land of mountains, rivers and glaciers, but it's also a land of extreme poverty and extreme"
Nepal,2,2,20,0.34618409425020213,0.948573169,0.6023890742659569,"I was just thinking about something. Did you know that the first time I went to Nepal, I was in a tent with a bunch of people and we were all drinking tea and eating rice? And then there's this guy who comes up to me and he says, ""Hey, do you want to"
New York,1,2,1,0.14417735904455187,0.7649530279636383,0.6207756689190864,"I was talking to somebody the other day, and they were telling me that they're going to be doing a new show called ""The New York Times."" And I said, ""What's that?"" And they said, ""Well, it's a talk show. It's like 'The Daily Show.'""

And I"
New York,2,2,14,0.30603001594543455,0.926805685,0.6207756689190864,"I was talking to somebody the other day, and they were telling me that I was going to be a New York Giant. And I'm like, ""No, no.""

""They're not going to give me a chance.""

""I'm not even sure if they want you here.""

"""
Ocean,1,2,2,0.1623467004299164,0.7557342910766601,0.5933875906467437,"I was just thinking about something. Did you know that the ocean is a living organism? It's alive, it's breathing, it's moving. It has feelings and emotions and thoughts and desires. And it wants to live.""

""It wants to live?""

""Yes."" She paused"
Ocean,2,2,22,0.35189564704895027,0.945283238,0.5933875906467437,"I was talking to somebody the other day, and they were telling me that I'm going to have a lot of trouble with this one. And I said, ""Well, what do you mean?"" And they said, ""Well, it's the water.""

And I said, ""Oh! Well that's not"
Olympics,1,2,0,0.330319545,0.8618695998936892,0.5315500548481942,"I was talking to somebody the other day, and they were telling me that they're going to be doing a big push for the Olympics in 2024. I said, 'What are you talking about?' And they said, 'Well, we're going to have a lot of people from all over the world coming here.' I"
Olympics,2,2,16,0.3749039569497108,0.906454012,0.5315500548481942,"I was just thinking about something. Did you know that the first Olympic Games were held in Athens in 1896? That's right, the first Olympics were held in Athens, Greece. The reason they did it was because of a dispute between two neighboring countries over who should control the city of Athens. The Greeks"
Paper,1,2,29,0.008272072,0.7696648043394089,0.7613927325606347,"I was just thinking about something. Did you know that the first time I ever saw a woman in a bikini, it was on the cover of Playboy?

""And then there's all these women who are doing it now, and they're all so beautiful. It's like, 'Oh my"
Paper,2,2,0,0.19908471971750252,0.9604774522781372,0.7613927325606347,"I was just thinking about something. Did you know that the paper you use to write your name on is actually made from trees?  It's called ""paper"" and it's made from wood pulp.  It's not like a real tree, but it does have a lot of similarities to"
Paris,1,2,3,0.11176916539669046,0.7524707293510438,0.6407015639543533,"I was talking to somebody the other day, and they were telling me that there's a guy in Paris who has a very interesting idea about how to solve the problem of terrorism. He says, ""You know what? We should just have a few thousand people with guns on every corner."" And I said, ""That's"
Paris,2,2,4,0.27891838207840924,0.9196199460327625,0.6407015639543533,"I was talking to somebody the other day, and they were telling me that Paris is a very nice city. I told them that Paris is a very nice city, but it's not like New York or London.

And then I went to the airport and I saw this big sign saying ""Paris Airport"". And then"
Party,1,2,1,0.082935892,0.8208937487006187,0.7379578563570977,"I was just thinking about something. Did you know that?

The only thing I know is that it's a good idea to have a good time with your friends.

You're not really going to do anything, are you? You're just going to sit there and think about what you"
Party,2,2,7,0.18233625695109368,0.9202941133081913,0.7379578563570977,"I was talking to somebody the other day, and they were telling me that I had to get a job. I said ""no"" because I didn't want to be in a party, but they kept saying ""you have to get a job"". So then one day when my mom went out of town for work, she"
Penguins,1,2,2,0.20707652777433389,0.6638078537583351,0.4567313259840012,"I was just thinking about something. Did you know that the first time a player in the NHL scored a goal, he was named after his favorite food? That's right, it was chicken wings.

The first player to score a goal in the NHL with chicken wings on his stick? That would"
Penguins,2,2,22,0.383071519,0.8398028454184532,0.4567313259840012,"I was talking to somebody the other day, and they were telling me that I'm a little bit of a penguin. And I said, ""Well, you know what? You're right.""

And it's true. I am a penguin. And if you want to be one too, then go ahead"
Physics,1,2,3,0.25323620975017547,0.773681743,0.5204455333948136,"I was talking to somebody the other day, and they were telling me that they had a problem with the physics of it. And I said, ""Well, what do you mean?"" And they said, ""Well, we can't get it to work.""

And I said: ""What do you mean?"" They"
Physics,2,2,17,0.388342473,0.9087880063056946,0.5204455333948136,"I was just thinking about something. Did you know that  the speed of light is the same for all matter? It's the same for all particles, and it's the same for all fields. It's not a constant, it changes with time.
It doesn't have to be a constant"
Pizza,1,2,2,0.40891667589545255,0.7806526820361614,0.3717360061407089,"I was talking to somebody the other day, and they were telling me that I should be more like him. And I'm like, ""What do you mean?""

And he's like, ""Well, you're not as good as me."" And I'm like, ""What do you mean?"" And he's"
Pizza,2,2,16,0.5848915258049965,0.9566275319457054,0.3717360061407089,"I was just thinking about something. Did you know that  the pizza crust is made with a secret ingredient? It's not flour, it's yeast!
Yeast is the secret ingredient in making pizza dough. It's the key to making delicious pizza dough. You can buy yeast at most grocery"
Plague,1,2,0,0.14104708552360534,0.7008340600132942,0.5597869744896888,"I was talking to somebody the other day, and they were telling me that they had a new product coming out. And I said, ""What's it called?"" And he said, ""It's called 'The Plague.'""

And I thought, ""Oh my God! What is this? It sounds like something from"
Plague,2,2,0,0.32897708962671457,0.8887640641164034,0.5597869744896888,"I was just thinking about something. Did you know that I have a lot of plagues going on right now and it's not just me, there are other people who are suffering from the same thing as me.

""I don't want to be the only one suffering from this disease because I"
Refrigerator,1,2,1,0.37556293129920953,0.8295214369893074,0.4539585056900978,"I was talking to somebody the other day, and they were telling me that I should have a refrigerator in my house. And I said, ""Well, why don't you just buy one?"" And they said, ""Well, we can't afford it.""

And I said: ""Well then why don't you"
Refrigerator,2,2,16,0.4963632866740227,0.9503217923641205,0.4539585056900978,"I was talking to somebody the other day, and they were telling me that I should get a refrigerator. I'm like, ""What? Why?"" They're like, ""You need a refrigerator."" And I'm like, ""Why?"" And they're like, ""Because you'll be able to keep your food cold."""
Santa Claus,1,2,0,0.4406863737106323,0.8736086755990982,0.43292230188846587,"I was talking to somebody the other day, and they were telling me that I should be more like Santa Claus. And I said, 'Well, why?' And they said, 'Because you're a little bit different.'

""And I said, 'Well what's different about me?' And they said, '"
Santa Claus,2,2,0,0.4011747550964356,0.8340970569849014,0.43292230188846587,"I was talking to somebody the other day, and they were telling me that I should have a Santa Claus costume. I said, ""Well, I don't want to be a Santa Claus."" They said, ""Well, you can be a Santa Claus if you want."" And so I went home and made one.
"
Science Fiction,1,2,2,0.17220146760344512,0.7242934963107109,0.5520920287072658,"I was talking to somebody the other day, and they were telling me that they had a friend who was in the military. And I said, ""Well, what's your name?"" And he said, ""My name is Colonel."" And I said, ""Well then you're in the military.""

And he goes"
Science Fiction,2,2,2,0.3782333220541477,0.9303253507614135,0.5520920287072658,"I was talking to somebody the other day, and they were telling me that I was a bit of a nut.

So I thought, ""Well, if you're going to be an idiot about it, why not just go ahead and do it?"" And so I did. And that's what happened.

"
Sherlock Holmes,1,2,2,0.3072364768385887,0.9242595094442367,0.6170230326056481,"I was talking to somebody the other day, and they were telling me that there's a lot of people who think that Sherlock Holmes is a fraud. And I thought, ""Well, I don't know about that."" But then when I read this book by Robert Downey Jr., which is based on the life of Sherlock"
Sherlock Holmes,2,2,17,0.19142541348934172,0.8084484460949898,0.6170230326056481,"I was talking to somebody the other day, and they were telling me that I'm not a real detective. And I said, ""Well, you're not a real detective."" And they said, ""No. You're a fake detective.""

And I said, ""Well then what are you?"" They said,"
Sleeping,1,2,0,0.3278313452005387,0.8119485434889794,0.4841171982884407,"I was just thinking about something. Did you know that?

A: I did not know that.

Q: You were in a dream, right? And you were dreaming about the same thing, right? And then you woke up and realized what it was. What did you think when"
Sleeping,2,2,12,0.4643293851613999,0.9484465834498406,0.4841171982884407,"I was talking to somebody the other day, and they were telling me that I was sleeping too much. And I'm like, ""Well, you know what? You're right.""

And then I just started thinking about it more. And then I realized that there's a lot of people who are sleep deprived and"
Smoking,1,2,4,0.35412586212158204,0.9448149180412293,0.5906890559196473,"I was just thinking about something. Did you know that the first time I smoked a cigarette, I was in a car accident? It was in my junior year of high school. I had to have surgery on my knee and had to miss the rest of the season. The doctor said it would be best"
Smoking,2,2,6,0.3676729387044906,0.9583619946241378,0.5906890559196473,"I was talking to somebody the other day, and they were telling me that I'm not allowed to smoke. I said, ""What do you mean? You're not allowed to smoke?"" They said, ""No."" So I said, ""Well then what am I supposed to do?"" And they told me that it's"
Social Media,1,2,1,0.24397237777709968,0.822050716,0.5780783382058143,"I was talking to somebody the other day, and they were telling me that they had a friend who was a fan of mine. And I said, ""Well, what do you think?"" And he said, ""I think you're really good."" And I said, ""Well, thank you very much.""

And"
Social Media,2,2,16,0.34360036939382554,0.9216787075996399,0.5780783382058143,"I was talking to somebody the other day, and they were telling me that social media is a great tool for marketing. I'm like, ""What do you mean?""

It's not a tool for marketing. It's a tool for advertising. It's an advertisement of your product or service. So it doesn't"
Socialism,1,2,2,0.2395974394679069,0.8554263439774513,0.6158289045095444,"I was talking to somebody the other day, and they were telling me that they were going to have a revolution. I said, 'What do you mean?' They said, 'Well, we're going to have a revolution.' And I said, 'You mean like in Russia?' They said no. And I asked them"
Socialism,2,2,3,0.2865055567026138,0.9023344612121582,0.6158289045095444,"I was just thinking about something. Did you know that the word socialism is derived from the Greek word for free?

The word socialism comes from the Latin word for freedom.

So, in other words, if we want to be free then we must be socialists. If we don't want"
Spiderman,1,2,3,0.31880264103412626,0.7939599242806434,0.4751572832465172,"I was just thinking about something. Did you know that I'm a superhero? I'm Spider-Man! And if you're not, then you're the worst person in the world.""

""You are a superhero?"" asked Spider-Man. ""What's your costume like?""

"""
Spiderman,2,2,21,0.3972304785251617,0.8723877617716789,0.4751572832465172,"I was just thinking about something. Did you know that the Spiderman movie is coming out in a couple of weeks? I think it's going to be great, and I'm excited for it.

I don't know if you've seen the trailer yet, but it looks really good. And"
Sports,1,2,0,0.3047288948297501,0.8093102532625198,0.5045813584327697,"I was talking to somebody the other day, and they were telling me that they had a guy who had been in jail for 20 years. He was a drug dealer. And he said, ""Well, I'm not going to be there forever.""

And I said, ""What do you mean?"" And he said"
Sports,2,2,12,0.4213416966795922,0.925923055,0.5045813584327697,"I was just thinking about something. Did you know that  the first time I ever saw a game of basketball, it was in the middle of a game?  I remember seeing the ball and I thought it was going to be like a basketball but instead it was like a football.  "
Square,1,2,0,0.019739217907190354,0.6449035643041134,0.6251643463969231,"I was just thinking about something. Did you know that the average American spends more than $1,000 a year on health care?

""I'm not sure what it is,"" he said. ""It's probably something to do with the fact that we're all so busy.""

He"
Square,2,2,20,0.3035936257243156,0.9287579721212387,0.6251643463969231,"I was just thinking about something. Did you know that the square root of 2 is  (1/2)^2?
And then I realized that it's not a square, but a cube.
So, what's the difference between a cube and a square? Well, if you"
Stock Market,1,2,1,0.4045237688720227,0.9273210661113263,0.5227972972393036,"I was talking to somebody the other day, and they were telling me that they had a great idea for a new product. They said, ""We're going to build a market for this thing."" And I said, ""Well, what's it called?"" And they said, ""It's called the Internet of Things."""
Stock Market,2,2,0,0.4049698776006698,0.9277671748399734,0.5227972972393036,"I was just thinking about something. Did you know that I'm not a ""financial expert"" but I have been investing for over 20 years and have done well in the stock market.  I am also a member of the financial planning group at my local bank and we are working on our own retirement"
Storm,1,2,1,0.058736864,0.7193472343683243,0.6606103700399398,"I was talking to somebody the other day, and they were telling me that the first time they heard about this, it was in a newspaper. And I said, ""Well, what did you read?"" And he said, ""Oh, it was in The New York Times.""

And I said: ""What did"
Storm,2,2,12,0.27294072568416605,0.9335510957241059,0.6606103700399398,I was just thinking about something. Did you know that  the first time I ever saw a tornado in the sky was on my way to school?  I was walking home from school and I saw this huge funnel cloud moving across the sky.  It looked like it had been raining for
Sun,1,2,0,0.19462095946073532,0.7338927754759789,0.5392718160152435,"I was talking to somebody the other day, and they were telling me that I'm a great guy. And I said, ""Well, you know what? You're right.""

And then he said something like this: ""You're a great guy. You're not a bad guy."" And I said, """
Sun,2,2,20,0.3673923251032829,0.9066641411185264,0.5392718160152435,"I was talking to somebody the other day, and they were telling me that I'm a bad person. And I said, ""Well, you know what? You're right.""

""I don't want to be a bad person. I just want to be myself.""

So it's not like he's"
Superman,1,2,2,0.4370238205790519,0.889377364,0.45235354363918306,"I was talking to somebody the other day, and they were telling me that Superman is a very important character in the DC Universe. And I said, ""Well, what about Batman?"" And they said, ""Well, he's a very important character too."" So I'm like, ""Okay.""

And then I"
Superman,2,2,20,0.4782682514190673,0.9306217950582504,0.45235354363918306,"I was talking to somebody the other day, and they were telling me that Superman is a real person. And I said, ""Well, yeah.""

""And then I realized that there's a lot of people who are not real people who have been given powers by the gods. And they're called superheroes.""
"
Taylor Swift,1,2,7,0.21987797081470484,0.7591891986131668,0.539311228,"I was talking to somebody the other day, and they were telling me that they had a friend who was in the military. And I said, ""Well, what do you think of him?"" And he said, ""He's a good guy.""

And I thought about it for a second. And then I said"
Taylor Swift,2,2,2,0.3556863278150558,0.8949975556135178,0.539311228,I was just thinking about something. Did you know that  she is  a  fucking  hater of the music industry and she hates it so much that she's been trying to get her own label for years now. She has a new album coming out in September called 1989
Tel Aviv,1,2,0,0.079136016,0.7280830271542073,0.6489470115303994,"I was just thinking about something. Did you know that the city of Tel Aviv is the most expensive place in the world to live?

The average rent for a one-bedroom apartment in Tel Aviv is $2,000 per month. That's more than double what it costs in New York City"
Tel Aviv,2,2,16,0.25551763594150545,0.9044646474719048,0.6489470115303994,"I was talking to somebody the other day, and they were telling me that they're not really interested in Tel Aviv. I said, ""Well, you know what? You guys are going to be there."" And they said, ""Oh yeah?"" And I said, ""Yeah.""

And then we got a call"
Television,1,2,2,0.2995476147532463,0.8696305325627327,0.5700829178094864,"I was just thinking about something. Did you know that the first time I ever saw a television was in my parents' living room? It was on Christmas Eve, and I remember being so excited to see it. And then I remember being so disappointed when it didn't work out.

I'm"
Television,2,2,16,0.37727249979972843,0.9473554176092148,0.5700829178094864,"I was talking to somebody the other day, and they were telling me that they're going to be doing a show on the History Channel. I said, ""What's the History Channel?"" They said, ""Well, it's a channel where you can watch old movies."" I said, ""That sounds like something that would"
The Black Death,1,2,1,0.27081163048744206,0.8980679553747177,0.6272563248872757,"I was talking to somebody the other day, and they were telling me that it's not a disease. It's just a bunch of people who are sick.""

""You're not going to get rid of it,"" he said. ""It's going to be there for the rest of your life.""  "
The Black Death,2,2,15,0.29078294813632966,0.9180392730236053,0.6272563248872757,"I was just thinking about something. Did you know that the Black Death killed an estimated 25 million people in Europe between 1347 and 1351?

It's a very, very important point to make. It's not a coincidence that the Black Death is associated with Europe. The Black Death was also"
The Civil War,1,2,4,0.20102691814303397,0.9136115097999573,0.7125845916569233,"I was talking to somebody the other day, and they were telling me that I had to get out of here. I said, 'Well, you know what? You're right.' ""

The man who spoke with him was a friend of his father's. He said he'd been in the Army for 30 years"
The Civil War,2,2,13,0.24050681516528127,0.9530914068222046,0.7125845916569233,"I was just thinking about something. Did you know that the Civil War was fought over a woman's right to vote?  It wasn't just the South, it was all of America.  The South had a lot of support from women and they were fighting for their rights.  They"
The Cold War,1,2,0,0.26362209975719453,0.9564557346701622,0.6928336349129677,"I was talking to somebody the other day, and they were telling me that the Cold War is over. I said, 'What do you mean?' They said, 'Well, it's not as bad as it used to be.' And I said, 'Well then what are we going to do about it?' ""
"
The Cold War,2,2,12,0.26529847413301466,0.9581321090459823,0.6928336349129677,"I was talking to somebody the other day, and they were telling me that  the Cold War was over.  They were saying that we had a new Cold War going on.  And I said, ""Well, what do you mean by that?"" They said, ""Well, we're not fighting anymore"
The Gulf War,1,2,6,0.32904627174139023,0.9229392483830452,0.593892977,"I was talking to somebody the other day, and they were telling me that the Gulf War is a war of ideas. And I said, ""Well, what do you mean?"" They said, ""Well, it's a war of ideas because we're fighting for democracy.""

And I said: ""What does that"
The Gulf War,2,2,19,0.3230022238194943,0.9168952004611493,0.593892977,"I was talking to somebody the other day, and they were telling me that they had been in a war. I said, ""Well, what do you mean?"" They said, ""Well, we were in a war with Iraq."" And I said, ""What did you mean by that?"" They said: ""Well,"
The Vietnam War,1,2,4,0.23666817456483835,0.9083541345596313,0.67168596,"I was just thinking about something. Did you know that the US government had a secret program to create synthetic humans?

It's not a new idea, but it's one that has been around for decades. The CIA and the Pentagon have been working on this for years, and they've created many"
The Vietnam War,2,2,0,0.23511731475591657,0.9068032747507095,0.67168596,"I was just thinking about something. Did you know that it's a war, but I don't talk about the fact that we're still fighting it today. I don't talk about the fact that we're still fighting it in Afghanistan and Iraq.

I'm not going to get into the details"
Tidiness,1,2,0,0.1260384944081307,0.585521683,0.45948318898677826,"I was just thinking about something. Did you know that the word ""tidiness"" comes from the Latin word ""tidus,"" meaning to be in a state of confusion?

Tidiness is a state of mind where we are not sure what to do or where to go, and"
Tidiness,2,2,0,0.2836071442067623,0.7430903331935406,0.45948318898677826,"I was just thinking about something. Did you know that I'm a very tidy person, but it's not because I'm a perfectionist. It's because I like to keep things neat and tidy.  I think that's why my parents were so happy when they found out that I had been"
Toilet,1,2,0,0.25006737947463986,0.7161101844906806,0.4660428050160408,"I was just thinking about something. Did you know that the average person has more than 1,000 thoughts per day? That's a lot of thoughts! And we all have them. But most of us don't even realize it.

But what if I told you that your mind is full of"
Toilet,2,2,13,0.48889490306377414,0.9549377080798149,0.4660428050160408,"I was talking to somebody the other day, and they were telling me that they're so much better than the ones in Japan. I think it's because of the way that you have to go down into them. In Japan, you just push a button and there's a hole in your toilet bowl. But here, you"
Tree,1,2,1,0.20591061294078827,0.8065165337920189,0.6006059208512307,"I was just thinking about something. Did you know that the tree in the picture is a real tree?

The next day, I went to my friend's house and we were talking about it. We were both thinking that maybe it was a fake one. I said, ""Yeah, but what"
Tree,2,2,7,0.3404250314831734,0.941030952,0.6006059208512307,"I was just thinking about something. Did you know that the average person uses a tree for 30 minutes per day?  The average person uses a tree for 30 minutes per day.  That's how much time we spend in our cars, on the bus, in the office and so on."
Tsunami,1,2,0,0.24411318808794025,0.7686863368749619,0.5245731487870217,"I was just thinking about something. Did you know that the first tsunami to hit Japan in recorded history was a 9.0 magnitude earthquake?

The second tsunami, which struck on March 11, 2011, killed more than 15,000 people and left thousands of others missing.

A third tsunami"
Tsunami,2,2,22,0.23840381801128385,0.7629769667983055,0.5245731487870217,"I was just thinking about something. Did you know that the first time I saw a tsunami, it was in Japan? I didn't know anything about it. It was in the middle of the night and I woke up to this huge wave coming at me and my house.

""It's like"
Vacation,1,2,0,0.20821115911006927,0.7307313245534897,0.5225201654434204,"I was talking to somebody the other day, and they were telling me that I had a lot of energy. I said, 'What do you mean?' They said, 'You're so energetic.' And I said, 'Well what do you mean by that?' They said, 'You're so energetic.' And then they"
Vacation,2,2,4,0.38320367902517316,0.9057238444685936,0.5225201654434204,"I was just thinking about something. Did you know that the average American spends over a year on vacations?  That's right, we spend more time on vacations than we do in school!  And if you're like me, you probably have a lot of vacation days saved up.  "
Vegetables,1,2,0,0.4947271773219109,0.9409821632504464,0.44625498592853546,"I was talking to somebody the other day, and they were telling me that I should be eating more vegetables. And I said, ""Well, what do you mean?"" And they said, ""Well, you know what? You should be eating more vegetables.""

And I'm like, ""What? What are you"
Vegetables,2,2,3,0.4986363750696183,0.9448913609981537,0.44625498592853546,"I was talking to somebody the other day, and they were telling me that I should eat more vegetables. And I said, ""Well, you know what? You're right."" And then I started eating more vegetables.

And then it was like a year later and they were saying, ""You know what? You"
Violence,1,2,3,0.10353231016546494,0.7436506954208016,0.6401183852553367,"I was talking to somebody the other day, and they were telling me that they're going to have a new policy in place for the next couple of years. And I said, ""What's that?"" And they said, ""Well, we're going to be having a lot more people coming into the country.""

"
Violence,2,2,3,0.25588791340589534,0.896006299,0.6401183852553367,"I was talking to somebody the other day, and they were telling me that I should be more violent. They said that violence is a way of life, and it's not something you can change. And I said, ""No, no it's not.""

And then they started telling me about how I should be"
War,1,2,3,0.2541878136992455,0.8602399563789368,0.6060521426796913,"I was just thinking about something. Did you know that there are people who can't even get a job because they don't have a college degree?""

""Yeah, I know,"" said the man. ""But it's not like they're unemployable.""

""Well, that's what"
War,2,2,3,0.33210596710443496,0.9381581097841263,0.6060521426796913,"I was talking to somebody the other day, and they were telling me that war is a good thing. I said ""No, it's not.""

They said ""Oh, you're right. It's a good thing."" And then they started telling me about how war is bad for the economy and all these things"
War and Peace,1,2,2,0.1776798528432847,0.6907393610477448,0.5130595082044601,"I was just thinking about something. Did you know that the first thing a person does when they wake up in the morning is to think about what they're going to do for breakfast?

""It's a good way of getting yourself ready for the day,"" he said. ""And it's also"
War and Peace,2,2,3,0.2135418859124184,0.7266013941168785,0.5130595082044601,"I was just thinking about something. Did you know that I would never be able to get the time to do it  and I was going to have to find a way around it.
The next day, I went back and looked at my notes from the previous week and noticed that there were some"
Weddings,1,2,2,0.3580871796607972,0.9076781842112541,0.549591005,"I was just thinking about something. Did you know that the average wedding costs $10,000?

The average cost of a wedding is $10,000. That's why we're offering our couples the opportunity to get married for free! We've partnered with WeddingWire to offer our couples a"
Weddings,2,2,0,0.41628925472497946,0.9658802592754364,0.549591005,"I was talking to somebody the other day, and they were telling me that they had been planning a wedding for months. I said ""You have no idea how long I've been planning this!"" They said ""No, we have been planning it for years.""

I'm not saying that you should be in a hurry"
Wildlife,1,2,2,0.25748573929071417,0.8890676718950271,0.631581933,"I was just thinking about something. Did you know that there are over a million species of butterflies in the world? That's a lot of butterflies!

I'm going to be honest with you, I've never seen one before. But I have heard that they're pretty cool.

What"
Wildlife,2,2,17,0.29359918043017386,0.9251811130344868,0.631581933,"I was talking to somebody the other day, and they were telling me that they're going to be hunting in the mountains. I said, ""Oh, you mean deer?"" They said, ""No no no. We're going to be hunting in the woods."" And I said, ""Oh yeah? What kind of deer"
Winter,1,2,1,0.19081269770860676,0.7522365731000901,0.5614238753914833,"I was just thinking about something. Did you know that there's a whole new kind of snowflake in town? It's called a ""Snowflake"" and it's made out of pure, unadulterated happiness.""

""What?"" Weiss asked, confused. ""What do you mean"
Winter,2,2,5,0.3319052026420831,0.8933290780335664,0.5614238753914833,"I was just thinking about something. Did you know that 

The first time I saw the snow, I thought it was a big snowman.

I think that's why we're so excited to see the snow this year!           "
